time,lat,lon,tid,label
664.39,50.1051,3.79665,1,D
666.36,50.1093,3.79065,1,D
668.27,50.1141,3.79155,1,D
670.22,50.1144,3.79245,1,D
672.21,50.1138,3.79065,1,D
674.2,50.1135,3.79275,1,D
676.23,50.1138,3.79245,1,D
678.28,50.1135,3.79425,1,D
682.09,50.1132,3.79785,1,D
686.24,50.1135,3.80265,1,D
688.51,50.1141,3.80115,1,D
690.43,50.1141,3.79725,1,D
692.46,50.1156,3.78975,1,D
696.45,50.1132,3.78855,1,D
698.49,50.1135,3.79335,1,D
700.56,50.1132,3.79125,1,D
702.56,50.1135,3.79245,1,D
706.42,50.1126,3.79515,1,D
708.54,50.1132,3.80055,1,D
0.0,50.145,3.77175,2,D
46.63,50.1267,3.77475,2,D
48.37,50.1243,3.77595,2,D
59.04,50.1234,3.77505,2,D
60.7,50.1222,3.77295,2,D
71.54,50.13,3.78345,2,D
78.51,50.1456,3.77385,2,D
80.26,50.1408,3.77055,2,D
82.02,50.1366,3.76845,2,D
88.96,50.1342,3.76245,2,D
96.15,50.1333,3.76095,2,D
97.9,50.1321,3.76035,2,D
106.32,50.1327,3.76185,2,D
117.04,50.1318,3.75915,2,D
118.81,50.1312,3.75945,2,D
122.02,50.1303,3.76185,2,D
123.78,50.1327,3.75945,2,D
125.54,50.1336,3.76215,2,D
129.19,50.1312,3.76365,2,D
130.89,50.127,3.76335,2,D
134.3,50.1306,3.76905,2,D
141.62,50.1294,3.76695,2,D
143.38,50.1267,3.76395,2,D
145.12,50.1444,3.76875,2,D
148.61,50.1456,3.76935,2,D
154.03,50.1426,3.76575,2,D
161.02,50.1483,3.76725,2,D
164.73,50.1312,3.76335,2,D
166.42,50.1351,3.76275,2,D
175.2,50.121,3.76815,2,D
178.61,50.1207,3.76575,2,D
180.28,50.1216,3.76785,2,D
185.59,50.157,3.77655,2,D
189.28,50.1561,3.77745,2,D
191.0,50.1456,3.77145,2,D
192.75,50.1462,3.77595,2,D
194.51,50.1408,3.77175,2,D
196.26,50.1417,3.77235,2,D
201.65,50.1405,3.77145,2,D
228.2,50.1303,3.76935,2,D
237.21,50.1285,3.76605,2,D
240.65,50.1267,3.76665,2,D
242.41,50.127,3.76665,2,D
245.92,50.1267,3.76365,2,D
247.68,50.1267,3.76605,2,D
249.45,50.1264,3.76545,2,D
261.84,50.1306,3.76335,2,D
263.52,50.1324,3.75825,2,D
267.04,50.1294,3.75405,2,D
268.8,50.1285,3.75435,2,D
274.23,50.1285,3.75405,2,D
275.95,50.1288,3.75285,2,D
277.63,50.1285,3.75315,2,D
284.96,50.1282,3.75375,2,D
286.67,50.1291,3.75285,2,D
288.37,50.1282,3.75225,2,D
290.13,50.1282,3.75165,2,D
294.19,50.1285,3.75195,2,D
297.57,50.1279,3.75225,2,D
300.88,50.1273,3.75435,2,D
302.55,50.1264,3.75135,2,D
309.79,50.1255,3.75225,2,D
311.55,50.1252,3.75195,2,D
313.29,50.1255,3.75195,2,D
316.86,50.124,3.74985,2,D
318.67,50.124,3.75255,2,D
320.52,50.1252,3.75225,2,D
322.23,50.1246,3.75135,2,D
323.87,50.1258,3.75165,2,D
329.03,50.1249,3.75015,2,D
330.87,50.1255,3.75135,2,D
334.45,50.1258,3.75225,2,D
339.67,50.124,3.75105,2,D
341.32,50.1237,3.75165,2,D
341.73,50.124,3.75135,2,D
342.04,50.1243,3.75255,2,D
342.24,50.1246,3.75255,2,D
343.99,50.1255,3.75255,2,D
347.42,50.1258,3.75315,2,D
352.58,50.1258,3.75285,2,D
354.41,50.1255,3.75165,2,D
356.28,50.1258,3.75135,2,D
358.03,50.1258,3.75165,2,D
359.73,50.1255,3.75375,2,D
361.44,50.1291,3.75315,2,D
363.19,50.1267,3.75165,2,D
364.94,50.1297,3.75435,2,D
366.71,50.1291,3.75345,2,D
370.25,50.1291,3.75255,2,D
371.88,50.1297,3.75255,2,D
373.52,50.1249,3.75255,2,D
377.13,50.1288,3.75285,2,D
379.01,50.1297,3.75165,2,D
380.88,50.1276,3.75765,2,D
384.33,50.1264,3.75255,2,D
386.07,50.1225,3.75555,2,D
387.88,50.1222,3.75465,2,D
389.67,50.1222,3.75495,2,D
391.55,50.1231,3.75495,2,D
393.45,50.1237,3.75495,2,D
395.11,50.1228,3.75405,2,D
396.73,50.1237,3.75315,2,D
405.71,50.124,3.75465,2,D
407.39,50.1237,3.75405,2,D
410.91,50.1252,3.75495,2,D
414.49,50.1222,3.75345,2,D
416.31,50.1213,3.75255,2,D
418.08,50.1258,3.75225,2,D
419.75,50.1255,3.75195,2,D
421.38,50.1318,3.75405,2,D
430.48,50.133,3.75435,2,D
432.26,50.1324,3.75345,2,D
434.04,50.1327,3.75405,2,D
435.79,50.1324,3.75435,2,D
439.09,50.1348,3.75435,2,D
441.33,50.1321,3.75825,2,D
443.28,50.1324,3.75945,2,D
453.99,50.1336,3.76125,2,D
461.82,50.1345,3.76365,2,D
465.66,50.1342,3.76365,2,D
467.47,50.1348,3.76275,2,D
479.3,50.1351,3.76335,2,D
483.09,50.1351,3.76305,2,D
485.5,50.1369,3.76725,2,D
487.48,50.1363,3.76755,2,D
489.48,50.136,3.76695,2,D
491.35,50.1351,3.76635,2,D
493.19,50.1345,3.76695,2,D
494.98,50.1345,3.76755,2,D
497.06,50.1354,3.76785,2,D
499.26,50.1348,3.76725,2,D
501.32,50.1354,3.76635,2,D
503.15,50.1357,3.76995,2,D
505.03,50.136,3.76845,2,D
506.93,50.1354,3.76665,2,D
509.1,50.1366,3.76785,2,D
511.62,50.1372,3.76905,2,D
513.62,50.1366,3.76575,2,D
515.49,50.1357,3.76875,2,D
517.34,50.1348,3.76935,2,D
519.19,50.1351,3.76875,2,D
521.3,50.1348,3.76845,2,D
523.43,50.1357,3.76905,2,D
525.47,50.1354,3.76875,2,D
527.32,50.1348,3.76935,2,D
529.21,50.1345,3.77025,2,D
531.14,50.1348,3.77055,2,D
533.12,50.1351,3.77055,2,D
537.05,50.1345,3.77025,2,D
538.93,50.1348,3.76965,2,D
540.76,50.1345,3.76995,2,D
542.58,50.1345,3.76965,2,D
544.77,50.1348,3.76875,2,D
549.12,50.1357,3.77175,2,D
550.98,50.1315,3.76905,2,D
558.8,50.1309,3.77175,2,D
564.54,50.1318,3.77175,2,D
566.35,50.1297,3.76755,2,D
568.42,50.1294,3.76725,2,D
570.62,50.1303,3.76665,2,D
572.73,50.1303,3.76635,2,D
574.6,50.1297,3.76605,2,D
576.48,50.1306,3.76425,2,D
580.35,50.1297,3.76305,2,D
582.36,50.13,3.76395,2,D
584.36,50.1306,3.76425,2,D
586.35,50.1306,3.76365,2,D
592.05,50.1321,3.76245,2,D
594.11,50.1315,3.76125,2,D
598.24,50.1324,3.76335,2,D
600.15,50.1324,3.76065,2,D
602.13,50.1336,3.76245,2,D
604.09,50.1333,3.76185,2,D
606.17,50.1333,3.76125,2,D
609.32,50.1333,3.76005,2,D
611.21,50.1339,3.76275,2,D
614.96,50.1324,3.76305,2,D
617.07,50.1318,3.76275,2,D
623.27,50.1297,3.76635,2,D
627.21,50.13,3.76605,2,D
629.22,50.1291,3.76305,2,D
635.3,50.1297,3.76815,2,D
637.2,50.1291,3.76695,2,D
639.14,50.1285,3.76605,2,D
643.61,50.1294,3.76665,2,D
645.66,50.1291,3.76725,2,D
647.6,50.1327,3.76065,2,D
649.51,50.133,3.76035,2,D
651.53,50.133,3.76035,2,D
653.53,50.133,3.76065,2,D
655.53,50.1318,3.76005,2,D
659.55,50.1318,3.76095,2,D
661.44,50.1333,3.76035,2,D
665.56,50.1333,3.76095,2,D
669.92,50.1333,3.76185,2,D
671.86,50.1309,3.76845,2,D
673.77,50.1309,3.76785,2,D
677.73,50.1306,3.76935,2,D
681.81,50.1297,3.76845,2,D
692.01,50.1309,3.76875,2,D
694.0,50.1294,3.76875,2,D
696.0,50.1303,3.76305,2,D
697.99,50.1267,3.76905,2,D
699.98,50.1297,3.76755,2,D
708.07,50.1303,3.76845,2,D
710.0,50.1309,3.76635,2,D
712.02,50.13,3.76695,2,D
0.0,50.1039,3.79185,4,E
2.43,50.1144,3.79095,4,E
27.83,50.1021,3.78975,4,E
32.45,50.1024,3.79185,4,E
34.13,50.0985,3.79395,4,E
35.9,50.0895,3.79935,4,E
37.73,50.0895,3.79995,4,E
39.58,50.0859,3.80355,4,E
43.14,50.0775,3.80205,4,E
57.22,50.0676,3.79575,4,E
64.47,50.0796,3.78345,4,E
66.22,50.0808,3.78255,4,E
68.03,50.0835,3.78255,4,E
73.26,50.1018,3.78825,4,E
75.0,50.1033,3.78795,4,E
76.75,50.106,3.79005,4,E
81.96,50.1081,3.78615,4,E
85.47,50.1078,3.78495,4,E
96.15,50.1111,3.78975,4,E
97.94,50.1075,3.79065,4,E
99.73,50.1069,3.79365,4,E
117.06,50.1177,3.79215,4,E
118.51,50.1183,3.79365,4,E
120.26,50.118,3.79095,4,E
122.02,50.1171,3.79185,4,E
123.84,50.1159,3.79305,4,E
127.42,50.0991,3.78825,4,E
146.91,50.0964,3.77985,4,E
148.72,50.1117,3.78435,4,E
150.53,50.1129,3.78795,4,E
153.92,50.1165,3.77235,4,E
155.67,50.1114,3.77085,4,E
162.91,50.121,3.75675,4,E
164.64,50.1147,3.75435,4,E
173.42,50.1117,3.75375,4,E
175.12,50.1111,3.75375,4,E
180.22,50.1057,3.76035,4,E
182.07,50.1066,3.76815,4,E
185.76,50.1075,3.76905,4,E
187.49,50.1087,3.77505,4,E
191.01,50.1054,3.77745,4,E
198.15,50.1027,3.77445,4,E
201.56,50.1021,3.76815,4,E
203.32,50.0967,3.76365,4,E
207.03,50.0964,3.76005,4,E
210.68,50.0958,3.76455,4,E
212.36,50.0865,3.76605,4,E
215.85,50.0952,3.76365,4,E
217.62,50.079,3.76335,4,E
219.42,50.0712,3.76545,4,E
222.98,50.0685,3.78375,4,E
226.38,50.0727,3.78765,4,E
228.13,50.0778,3.78405,4,E
233.72,50.0958,3.80355,4,E
235.43,50.0952,3.79785,4,E
237.16,50.0982,3.79755,4,E
245.95,50.0988,3.79395,4,E
249.29,50.0994,3.79725,4,E
260.04,50.0826,3.80145,4,E
263.52,50.0841,3.79395,4,E
274.15,50.0829,3.79245,4,E
275.89,50.0832,3.79335,4,E
281.46,50.0841,3.79245,4,E
283.17,50.0838,3.79275,4,E
286.62,50.0838,3.79005,4,E
288.46,50.0871,3.79155,4,E
294.07,50.0889,3.78285,4,E
299.05,50.0835,3.78045,4,E
302.68,50.0847,3.77715,4,E
304.53,50.1051,3.78165,4,E
309.78,50.097,3.77775,4,E
313.34,50.1309,3.75945,4,E
315.16,50.1309,3.76065,4,E
325.52,50.1336,3.75765,4,E
332.66,50.1285,3.76125,4,E
342.27,50.1279,3.76785,4,E
350.9,50.13,3.76935,4,E
352.76,50.1297,3.76665,4,E
354.55,50.1285,3.76875,4,E
356.25,50.1282,3.76725,4,E
357.95,50.1294,3.76425,4,E
359.69,50.1339,3.76845,4,E
361.42,50.127,3.76665,4,E
363.19,50.1294,3.76515,4,E
366.77,50.1285,3.76485,4,E
368.4,50.1288,3.76305,4,E
370.04,50.1402,3.76005,4,E
377.36,50.1429,3.76695,4,E
379.11,50.1414,3.76455,4,E
380.82,50.1384,3.76455,4,E
382.57,50.1393,3.76455,4,E
384.38,50.1312,3.75885,4,E
386.16,50.1315,3.76035,4,E
388.04,50.1315,3.76065,4,E
391.63,50.1312,3.76185,4,E
393.27,50.1372,3.75075,4,E
394.88,50.1261,3.74895,4,E
398.51,50.1228,3.75195,4,E
400.37,50.1237,3.75435,4,E
403.9,50.1249,3.75495,4,E
407.39,50.1255,3.75555,4,E
410.98,50.127,3.75555,4,E
417.89,50.121,3.75435,4,E
419.65,50.124,3.75525,4,E
426.98,50.1168,3.75825,4,E
435.66,50.1174,3.76335,4,E
437.91,50.1195,3.76635,4,E
443.9,50.1126,3.77805,4,E
452.63,50.1021,3.77475,4,E
454.65,50.1009,3.77535,4,E
457.2,50.0976,3.78165,4,E
462.3,50.0976,3.77865,4,E
464.1,50.0952,3.77745,4,E
467.69,50.0955,3.77295,4,E
472.01,50.0952,3.77355,4,E
474.04,50.0952,3.77445,4,E
475.91,50.0922,3.76905,4,E
477.79,50.0925,3.77025,4,E
489.81,50.1027,3.76845,4,E
491.6,50.103,3.76755,4,E
493.63,50.103,3.76905,4,E
495.83,50.1063,3.76665,4,E
497.96,50.1063,3.76635,4,E
499.77,50.1012,3.76605,4,E
501.64,50.0979,3.76695,4,E
503.55,50.0979,3.76515,4,E
512.11,50.1042,3.76485,4,E
514.0,50.1114,3.76365,4,E
515.81,50.1081,3.76275,4,E
520.03,50.1081,3.76125,4,E
522.09,50.106,3.76155,4,E
523.95,50.1138,3.76755,4,E
527.78,50.1171,3.76875,4,E
529.72,50.1171,3.76845,4,E
531.68,50.1195,3.76695,4,E
537.39,50.1216,3.76965,4,E
539.2,50.1252,3.77295,4,E
545.74,50.1177,3.77265,4,E
549.51,50.1264,3.75285,4,E
553.39,50.127,3.75315,4,E
555.4,50.1264,3.75195,4,E
557.47,50.1267,3.75405,4,E
561.19,50.1351,3.74865,4,E
562.97,50.1321,3.74475,4,E
567.19,50.1252,3.73965,4,E
569.38,50.1273,3.74025,4,E
571.24,50.1312,3.74535,4,E
576.95,50.1195,3.74625,4,E
578.96,50.1195,3.74595,4,E
580.94,50.1201,3.74535,4,E
582.96,50.1165,3.74595,4,E
586.73,50.1015,3.75105,4,E
588.65,50.1051,3.76005,4,E
590.71,50.1036,3.76155,4,E
592.92,50.1036,3.76155,4,E
594.87,50.0904,3.75945,4,E
598.75,50.0817,3.76185,4,E
600.65,50.0802,3.76215,4,E
602.74,50.0796,3.76065,4,E
607.84,50.0829,3.75705,4,E
609.76,50.0847,3.75735,4,E
617.97,50.0952,3.75525,4,E
619.9,50.0961,3.75315,4,E
621.83,50.0958,3.75135,4,E
623.81,50.0964,3.74925,4,E
625.82,50.0961,3.74865,4,E
627.85,50.0955,3.74865,4,E
633.83,50.1033,3.74355,4,E
635.75,50.1012,3.74145,4,E
637.91,50.1021,3.74385,4,E
640.19,50.1018,3.74415,4,E
642.3,50.1045,3.74115,4,E
644.24,50.103,3.74355,4,E
650.14,50.1102,3.74715,4,E
652.15,50.1096,3.74655,4,E
656.15,50.1123,3.74835,4,E
659.92,50.1459,3.77415,4,E
664.44,50.145,3.77505,4,E
666.53,50.1459,3.77235,4,E
668.47,50.1429,3.77055,4,E
678.41,50.1396,3.77055,4,E
684.19,50.1525,3.77805,4,E
686.3,50.1528,3.78135,4,E
690.64,50.1486,3.78345,4,E
692.6,50.1477,3.78525,4,E
694.59,50.1393,3.77175,4,E
696.59,50.1393,3.77175,4,E
698.63,50.1393,3.77265,4,E
702.72,50.1384,3.76935,4,E
706.61,50.1378,3.78075,4,E
708.6,50.1393,3.78465,4,E
0.0,50.0739,3.80835,5,E
11.48,50.0745,3.81285,5,E
14.88,50.0766,3.81495,5,E
16.63,50.0772,3.81165,5,E
41.05,50.0757,3.81045,5,E
42.87,50.0757,3.80835,5,E
51.76,50.0739,3.81105,5,E
74.91,50.0742,3.81045,5,E
99.57,50.0742,3.80685,5,E
109.67,50.0757,3.80745,5,E
125.41,50.0745,3.80655,5,E
135.96,50.0751,3.80925,5,E
145.01,50.073,3.80505,5,E
148.49,50.0727,3.80265,5,E
159.08,50.0721,3.80505,5,E
175.07,50.0706,3.80385,5,E
176.83,50.0715,3.80325,5,E
181.97,50.0727,3.80265,5,E
183.63,50.0721,3.80715,5,E
192.65,50.0715,3.80265,5,E
194.4,50.0715,3.80295,5,E
196.16,50.0709,3.80325,5,E
199.68,50.0718,3.80295,5,E
201.49,50.0712,3.80505,5,E
226.35,50.0772,3.80175,5,E
245.78,50.073,3.80565,5,E
249.34,50.073,3.80685,5,E
252.8,50.0727,3.80595,5,E
263.51,50.0742,3.81255,5,E
268.68,50.0742,3.81045,5,E
270.44,50.0736,3.81075,5,E
279.3,50.0742,3.80985,5,E
284.74,50.0736,3.80985,5,E
286.61,50.0736,3.81015,5,E
291.78,50.0712,3.80775,5,E
293.61,50.0706,3.80685,5,E
295.38,50.0703,3.80535,5,E
300.88,50.0724,3.80565,5,E
302.55,50.0715,3.80535,5,E
313.19,50.0757,3.80505,5,E
316.7,50.0748,3.80415,5,E
322.14,50.0769,3.80385,5,E
325.56,50.076,3.79965,5,E
327.21,50.0763,3.80235,5,E
328.86,50.076,3.80145,5,E
336.12,50.0748,3.79875,5,E
339.56,50.0745,3.80265,5,E
341.3,50.0709,3.80055,5,E
349.11,50.0673,3.79515,5,E
350.75,50.0619,3.77955,5,E
352.42,50.0607,3.77715,5,E
359.72,50.0613,3.77835,5,E
361.4,50.073,3.77595,5,E
363.11,50.0802,3.77295,5,E
366.58,50.0835,3.77715,5,E
368.35,50.0835,3.77535,5,E
370.17,50.0841,3.77625,5,E
371.94,50.0832,3.77685,5,E
375.21,50.0829,3.77925,5,E
376.93,50.0745,3.78675,5,E
380.63,50.0712,3.78945,5,E
385.98,50.0697,3.79785,5,E
387.73,50.0682,3.79665,5,E
389.54,50.0673,3.79695,5,E
391.32,50.0679,3.79785,5,E
393.17,50.0676,3.79545,5,E
396.79,50.0718,3.79575,5,E
398.43,50.073,3.79785,5,E
417.94,50.0769,3.79665,5,E
423.06,50.0739,3.79905,5,E
435.69,50.0745,3.80115,5,E
440.77,50.0739,3.79815,5,E
446.99,50.0739,3.79575,5,E
453.52,50.0709,3.79515,5,E
455.69,50.0709,3.79515,5,E
457.77,50.0706,3.79485,5,E
459.77,50.0667,3.79395,5,E
462.35,50.0655,3.79725,5,E
463.61,50.0655,3.79935,5,E
465.53,50.0649,3.79965,5,E
467.43,50.0652,3.79935,5,E
469.26,50.0652,3.79875,5,E
471.02,50.0649,3.79605,5,E
472.84,50.0583,3.79545,5,E
479.22,50.0586,3.79545,5,E
482.95,50.0586,3.78915,5,E
489.22,50.0571,3.78795,5,E
491.22,50.0565,3.78525,5,E
493.12,50.0574,3.78705,5,E
498.74,50.0604,3.78225,5,E
503.13,50.0607,3.78135,5,E
504.93,50.0622,3.78135,5,E
506.8,50.0652,3.78075,5,E
508.7,50.0646,3.77565,5,E
513.34,50.0685,3.77775,5,E
515.36,50.0664,3.77865,5,E
519.15,50.0763,3.77835,5,E
520.97,50.0775,3.77895,5,E
523.01,50.0757,3.77925,5,E
527.24,50.0772,3.78015,5,E
529.11,50.0793,3.77655,5,E
530.97,50.0793,3.77535,5,E
532.93,50.0793,3.77625,5,E
534.86,50.0856,3.78405,5,E
536.82,50.0841,3.78525,5,E
538.79,50.0847,3.78525,5,E
540.71,50.0847,3.78585,5,E
542.55,50.0847,3.78735,5,E
544.36,50.082,3.78495,5,E
546.45,50.0823,3.78675,5,E
548.67,50.082,3.78435,5,E
550.91,50.082,3.78525,5,E
552.76,50.082,3.78345,5,E
554.65,50.0823,3.78345,5,E
556.58,50.0838,3.78465,5,E
558.53,50.0835,3.78435,5,E
560.53,50.0841,3.78495,5,E
562.62,50.0847,3.78555,5,E
564.54,50.0859,3.78555,5,E
566.36,50.0853,3.78585,5,E
568.14,50.0886,3.78615,5,E
570.13,50.0871,3.78315,5,E
572.3,50.0883,3.78615,5,E
578.26,50.0883,3.78555,5,E
580.17,50.0901,3.78585,5,E
582.09,50.0919,3.78435,5,E
584.09,50.0922,3.78375,5,E
586.09,50.0931,3.78435,5,E
588.08,50.0928,3.78435,5,E
590.0,50.0931,3.78495,5,E
607.85,50.0889,3.78315,5,E
623.1,50.0733,3.78675,5,E
625.05,50.0742,3.78765,5,E
0.0,50.1507,3.76995,6,E
1.67,50.1465,3.76275,6,E
5.18,50.1495,3.75555,6,E
13.2,50.1495,3.76155,6,E
16.66,50.1495,3.76635,6,E
18.49,50.1504,3.76665,6,E
28.49,50.1471,3.76035,6,E
35.96,50.1486,3.76185,6,E
39.29,50.1486,3.76695,6,E
41.06,50.1462,3.76335,6,E
48.31,50.1519,3.76515,6,E
50.04,50.1537,3.76335,6,E
51.79,50.1555,3.76335,6,E
59.0,50.1606,3.75645,6,E
60.71,50.1609,3.75975,6,E
62.39,50.1681,3.76215,6,E
64.12,50.1696,3.76665,6,E
67.8,50.1684,3.76275,6,E
69.64,50.1678,3.76335,6,E
73.2,50.1666,3.75525,6,E
78.44,50.1615,3.75735,6,E
80.17,50.1618,3.75825,6,E
81.92,50.1615,3.75735,6,E
83.69,50.1651,3.75585,6,E
85.44,50.1654,3.75705,6,E
87.12,50.1636,3.75615,6,E
88.86,50.1633,3.75705,6,E
90.63,50.163,3.75735,6,E
97.82,50.1642,3.75345,6,E
101.32,50.1651,3.75345,6,E
104.89,50.1663,3.75585,6,E
111.37,50.1624,3.75285,6,E
120.47,50.1639,3.76275,6,E
122.23,50.1639,3.76035,6,E
127.2,50.1618,3.75285,6,E
132.58,50.1594,3.75165,6,E
134.26,50.1573,3.76005,6,E
135.96,50.1573,3.76095,6,E
146.8,50.1639,3.76065,6,E
159.08,50.1693,3.76245,6,E
168.09,50.1627,3.76575,6,E
169.8,50.1645,3.76335,6,E
173.29,50.1651,3.76305,6,E
181.98,50.1654,3.76695,6,E
185.4,50.1603,3.77025,6,E
196.19,50.1603,3.76395,6,E
197.92,50.1621,3.76095,6,E
199.71,50.1621,3.76095,6,E
201.51,50.1447,3.75645,6,E
205.04,50.1339,3.76125,6,E
221.02,50.1336,3.75525,6,E
222.8,50.1345,3.75525,6,E
229.87,50.1246,3.75615,6,E
231.54,50.127,3.75855,6,E
240.61,50.1303,3.75975,6,E
242.32,50.1294,3.76245,6,E
247.59,50.1318,3.76065,6,E
254.46,50.1288,3.76065,6,E
259.86,50.13,3.78825,6,E
265.21,50.1384,3.77475,6,E
268.69,50.1471,3.76125,6,E
270.46,50.1492,3.75945,6,E
272.29,50.1483,3.75915,6,E
286.62,50.1378,3.76875,6,E
347.45,50.1381,3.75765,6,E
366.59,50.1384,3.75795,6,E
368.37,50.1411,3.75975,6,E
370.21,50.1375,3.75735,6,E
371.92,50.1369,3.75915,6,E
373.56,50.1366,3.75435,6,E
375.21,50.1384,3.76215,6,E
384.28,50.1378,3.76425,6,E
387.74,50.139,3.76425,6,E
393.21,50.1405,3.76665,6,E
398.42,50.1393,3.76455,6,E
400.05,50.1393,3.76605,6,E
407.39,50.1396,3.76575,6,E
417.97,50.1411,3.76605,6,E
432.16,50.1402,3.76575,6,E
443.12,50.1399,3.76605,6,E
447.04,50.1387,3.76575,6,E
455.79,50.1393,3.76395,6,E
467.48,50.1381,3.76065,6,E
481.11,50.1357,3.75735,6,E
482.97,50.1348,3.75765,6,E
491.31,50.1369,3.75285,6,E
495.0,50.1369,3.75555,6,E
496.78,50.1366,3.75405,6,E
498.84,50.1366,3.75405,6,E
