tid,label,lat,lon
3314,43,39.748521,-105.000087
3314,43,40.018076,-105.27752
3314,43,39.757421,-105.010453
3314,43,39.757421,-105.010453
3314,43,39.748633,-105.004112
3324,43,39.750298,-105.000086
3324,43,39.75371,-104.995135
3324,43,39.75371,-104.995135
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.757421,-105.010453
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.756432,-104.994352
3325,43,39.757421,-105.010453
3325,43,39.748633,-105.004112
3325,43,39.757421,-105.010453
3325,43,39.748633,-105.004112
3325,43,39.748633,-105.004112
3325,43,39.756432,-104.994352
3325,43,39.752531,-104.996751
3325,43,39.757421,-105.010453
3325,43,39.753326,-104.997946
3325,43,39.757421,-105.010453
3325,43,39.748221,-105.00409
3326,43,39.757421,-105.010453
3326,43,39.748221,-105.00409
3326,43,39.757421,-105.010453
3326,43,39.748221,-105.00409
3326,43,39.748221,-105.00409
3326,43,39.757421,-105.010453
3326,43,39.748633,-105.004112
3326,43,39.748633,-105.004112
3326,43,39.757421,-105.010453
3326,43,39.748633,-105.004112
3326,43,39.748633,-105.004112
3326,43,39.757421,-105.010453
3326,43,39.757421,-105.010453
3326,43,39.758015,-105.011242
3326,43,39.748633,-105.004112
3327,43,39.757421,-105.010453
3327,43,39.748633,-105.004112
3327,43,39.757421,-105.010453
3327,43,39.748633,-105.004112
3327,43,39.757421,-105.010453
3327,43,39.748633,-105.004112
3327,43,39.748633,-105.004112
3327,43,39.757421,-105.010453
3327,43,39.757421,-105.010453
3327,43,39.757421,-105.010453
3327,43,39.748633,-105.004112
3329,43,39.748633,-105.004112
3329,43,39.748633,-105.004112
3329,43,39.748633,-105.004112
3329,43,39.748633,-105.004112
3329,43,39.757421,-105.010453
3329,43,39.75371,-104.995135
3329,43,39.75371,-104.995135
3329,43,39.754373,-104.990778
3329,43,39.748451,-104.996465
3329,43,39.757421,-105.010453
3329,43,39.748633,-105.004112
3334,43,39.748633,-105.004112
3334,43,39.756661,-105.0106
3334,43,39.748633,-105.004112
3334,43,39.757421,-105.010453
3334,43,39.748633,-105.004112
3334,43,39.748633,-105.004112
3334,43,39.754264,-104.997359
3334,43,39.748633,-105.004112
3334,43,39.757421,-105.010453
3334,43,39.757421,-105.010453
3334,43,39.757421,-105.010453
3334,43,39.756038,-105.009176
3334,43,39.757421,-105.010453
3334,43,39.748633,-105.004112
3334,43,39.748633,-105.004112
3343,43,39.757421,-105.010453
3343,43,39.748633,-105.004112
3343,43,39.757421,-105.010453
3343,43,39.748633,-105.004112
3343,43,39.748633,-105.004112
3343,43,39.757421,-105.010453
3343,43,39.757421,-105.010453
3343,43,39.757421,-105.010453
3343,43,39.743173,-104.990452
3343,43,39.757421,-105.010453
3343,43,39.757421,-105.010453
3343,43,39.748633,-105.004112
3343,43,39.748633,-105.004112
3344,43,39.748633,-105.004112
3344,43,39.757421,-105.010453
3344,43,39.757421,-105.010453
3344,43,39.757421,-105.010453
3344,43,39.748633,-105.004112
3344,43,39.757421,-105.010453
3344,43,39.748633,-105.004112
3344,43,39.748625,-105.007614
3344,43,39.748625,-105.007614
3344,43,39.757421,-105.010453
3344,43,39.748633,-105.004112
3344,43,39.748633,-105.004112
3345,43,39.748633,-105.004112
3345,43,39.748633,-105.004112
3345,43,39.748633,-105.004112
3345,43,39.757421,-105.010453
3345,43,39.757421,-105.010453
3345,43,39.748633,-105.004112
3345,43,39.748633,-105.004112
3345,43,39.757421,-105.010453
3345,43,39.748633,-105.004112
3345,43,39.748633,-105.004112
3346,43,39.757421,-105.010453
3346,43,39.7103,-104.937501
3346,43,39.757421,-105.010453
3346,43,39.748633,-105.004112
3346,43,39.75083,-105.000093
3346,43,39.757421,-105.010453
3346,43,39.757421,-105.010453
3346,43,39.748633,-105.004112
3346,43,39.757421,-105.010453
3346,43,39.757421,-105.010453
3346,43,39.930312,-105.134911
3346,43,39.757421,-105.010453
3346,43,39.757421,-105.010453
3346,43,39.757421,-105.010453
3346,43,39.748633,-105.004112
3346,43,39.757421,-105.010453
3348,43,39.7103,-104.937501
3348,43,39.757421,-105.010453
3348,43,39.748633,-105.004112
3348,43,39.757421,-105.010453
3348,43,39.748633,-105.004112
3348,43,39.748633,-105.004112
3348,43,39.757421,-105.010453
3348,43,39.743173,-104.990452
3348,43,39.748633,-105.004112
3348,43,39.748633,-105.004112
3348,43,39.757421,-105.010453
3357,43,26.071654,-80.146054
3357,43,26.071654,-80.146054
3357,43,39.848233,-104.675031
3357,43,39.757421,-105.010453
3357,43,39.757421,-105.010453
3357,43,39.748633,-105.004112
3357,43,39.757421,-105.010453
3357,43,39.748633,-105.004112
3357,43,39.757421,-105.010453
3357,43,39.748633,-105.004112
6783,146,38.982228,-94.670792
6783,146,38.915121,-94.667183
6783,146,38.915121,-94.667183
6783,146,38.915121,-94.667183
6783,146,38.982228,-94.670792
6783,146,38.926861,-94.686292
6783,146,38.982228,-94.670792
6783,146,38.982228,-94.670792
6783,146,38.982228,-94.670792
6783,146,38.926861,-94.686315
6783,146,38.926861,-94.686315
6783,146,38.982228,-94.670792
6783,146,38.926861,-94.686292
6783,146,38.926861,-94.686292
6783,146,38.982228,-94.670792
6783,146,38.982228,-94.670792
6783,146,38.913263,-94.72578
6783,146,38.913263,-94.72578
6783,146,38.913263,-94.72578
6783,146,38.982228,-94.670792
6783,146,38.926861,-94.686292
6783,146,38.926861,-94.686315
6783,146,38.926193,-94.687291
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.927149,-94.686323
6785,146,38.927149,-94.686323
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.927149,-94.6863
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.926861,-94.686292
6785,146,38.926861,-94.686292
6785,146,38.982228,-94.670792
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,39.050994,-94.480662
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.927149,-94.686323
6785,146,38.927149,-94.686323
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.926861,-94.686292
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6785,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.927149,-94.686323
6786,146,38.927149,-94.686323
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.926861,-94.686292
6786,146,38.926861,-94.686292
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.913263,-94.72578
6786,146,38.913263,-94.72578
6786,146,38.913263,-94.72578
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.926861,-94.686315
6786,146,38.926861,-94.686315
6786,146,38.926861,-94.686315
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6786,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.927149,-94.6863
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.927149,-94.6863
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.927149,-94.6863
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.982228,-94.670792
6787,146,38.927149,-94.6863
6787,146,38.926861,-94.686292
6787,146,38.926861,-94.686292
6787,146,38.926861,-94.686292
6787,146,38.926861,-94.686292
6787,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.927149,-94.6863
6788,146,38.982228,-94.670792
6788,146,38.971669,-95.23525
6788,146,38.970995,-95.237157
6788,146,38.970995,-95.237157
6788,146,38.982228,-94.670792
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.927149,-94.6863
6788,146,38.982228,-94.670792
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.927149,-94.6863
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6788,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.926861,-94.686292
6791,146,38.926861,-94.686292
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.927149,-94.6863
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.927149,-94.6863
6791,146,38.927149,-94.6863
6791,146,38.927149,-94.6863
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,0,0
6791,146,38.982228,-94.670792
6791,146,0,0
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.927149,-94.6863
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.982228,-94.670792
6791,146,38.926861,-94.686292
6792,146,38.982228,-94.670792
6792,146,38.915093,-94.667172
6792,146,38.915093,-94.667172
6792,146,38.915093,-94.667172
6792,146,38.915093,-94.667172
6792,146,38.982228,-94.670792
6792,146,0,0
6792,146,38.982228,-94.670792
6792,146,38.982228,-94.670792
6792,146,38.982228,-94.670792
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.982228,-94.670792
6792,146,0,0
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.927149,-94.6863
6792,146,38.982228,-94.670792
6792,146,38.982228,-94.670792
6792,146,38.982228,-94.670792
6792,146,38.927149,-94.6863
6792,146,38.982228,-94.670792
6792,146,38.927149,-94.6863
6792,146,38.982228,-94.670792
6793,146,38.982228,-94.670792
6793,146,38.982228,-94.670792
6793,146,38.982228,-94.670792
6793,146,38.926861,-94.686292
6793,146,38.926861,-94.686292
6793,146,38.926861,-94.686292
6793,146,38.926861,-94.686292
6793,146,38.926861,-94.686292
6793,146,38.926861,-94.686292
6793,146,38.982228,-94.670792
6793,146,38.927149,-94.6863
6793,146,38.927149,-94.6863
6793,146,38.927149,-94.6863
6793,146,38.927149,-94.6863
6793,146,38.927149,-94.6863
6793,146,38.982228,-94.670792
6793,146,38.982228,-94.670792
6793,146,38.927149,-94.6863
6793,146,38.927149,-94.6863
6793,146,38.982228,-94.670792
6793,146,38.926861,-94.686292
6793,146,38.912928,-94.725854
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.927149,-94.6863
6794,146,38.927149,-94.6863
6794,146,38.927149,-94.6863
6794,146,38.927149,-94.6863
6794,146,38.982228,-94.670792
6794,146,38.926861,-94.686292
6794,146,38.926861,-94.686292
6794,146,38.926861,-94.686292
6794,146,38.926861,-94.686292
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.982228,-94.670792
6794,146,38.927149,-94.6863
6794,146,38.927149,-94.6863
6797,146,38.982228,-94.670792
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,38.982228,-94.670792
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,0,0
6797,146,38.982228,-94.670792
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,38.907908,-94.674125
6797,146,38.982228,-94.670792
6797,146,38.982228,-94.670792
6797,146,38.915093,-94.667172
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6797,146,38.982228,-94.670792
6797,146,38.982228,-94.670792
6797,146,38.927149,-94.6863
6797,146,38.982228,-94.670792
6797,146,38.927149,-94.6863
6797,146,38.927149,-94.6863
6798,146,38.927149,-94.6863
6798,146,38.982228,-94.670792
6798,146,38.982228,-94.670792
6798,146,38.982228,-94.670792
6798,146,38.982228,-94.670792
6798,146,38.927149,-94.6863
6798,146,38.927149,-94.6863
6798,146,38.915093,-94.667172
6798,146,38.915093,-94.667172
6798,146,38.915093,-94.667172
6798,146,38.498182,-98.319925
6798,146,38.500289,-98.500627
6798,146,38.498182,-98.319925
6798,146,38.927149,-94.6863
6798,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6800,146,38.982228,-94.670792
6800,146,38.926861,-94.686292
6800,146,38.926861,-94.686292
6800,146,38.926861,-94.686292
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,0,0
6800,146,38.982228,-94.670792
6800,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6800,146,38.915851,-94.64831
6800,146,38.907908,-94.674125
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.982228,-94.670792
6800,146,38.927149,-94.6863
6800,146,38.927149,-94.6863
6801,146,38.927149,-94.6863
6801,146,38.982228,-94.670792
6801,146,38.982228,-94.670792
6801,146,38.927149,-94.6863
6801,146,38.927149,-94.6863
6801,146,38.982228,-94.670792
6801,146,38.927149,-94.6863
6801,146,0,0
6801,146,38.927149,-94.6863
6801,146,39.01472,-94.590906
6801,146,38.982228,-94.670792
6801,146,38.982228,-94.670792
6802,146,38.982228,-94.670792
6802,146,38.915851,-94.64831
6802,146,38.982228,-94.670792
6802,146,38.927149,-94.6863
6802,146,38.927149,-94.6863
6802,146,38.927149,-94.6863
6802,146,38.927149,-94.6863
6802,146,38.927149,-94.6863
6802,146,38.927149,-94.6863
6802,146,38.982228,-94.670792
6802,146,38.982228,-94.670792
6802,146,38.982228,-94.670792
6802,146,38.915093,-94.667172
6802,146,38.915093,-94.667172
6802,146,38.982228,-94.670792
6802,146,38.927149,-94.6863
6805,146,38.982228,-94.670792
6805,146,38.982228,-94.670792
6805,146,38.927149,-94.6863
6805,146,38.927149,-94.6863
6805,146,38.982228,-94.670792
6805,146,38.982228,-94.670792
6805,146,0,0
6805,146,38.982228,-94.670792
6805,146,38.982228,-94.670792
6805,146,38.982228,-94.670792
6805,146,38.927149,-94.6863
6805,146,38.982228,-94.670792
6805,146,0,0
6805,146,0,0
6805,146,0,0
6805,146,0,0
6805,146,0,0
6805,146,38.982228,-94.670792
6805,146,38.982228,-94.670792
6806,146,38.927149,-94.6863
6806,146,38.982228,-94.670792
6806,146,38.982228,-94.670792
6806,146,38.982228,-94.670792
6806,146,38.927149,-94.6863
6806,146,38.927149,-94.6863
6806,146,38.927149,-94.6863
6806,146,38.982228,-94.670792
6806,146,0,0
6806,146,0,0
6806,146,38.927149,-94.6863
6806,146,38.927149,-94.6863
6806,146,38.915093,-94.667172
6806,146,38.915093,-94.667172
6806,146,38.915093,-94.667172
6806,146,38.982228,-94.670792
6806,146,38.982228,-94.670792
6806,146,0,0
6806,146,38.927149,-94.6863
6806,146,38.927149,-94.6863
6806,146,39.01472,-94.590906
6806,146,0,0
6806,146,39.053106,-94.590352
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.982228,-94.670792
6807,146,38.982228,-94.670792
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.927149,-94.6863
6807,146,38.982228,-94.670792
6807,146,38.927149,-94.6863
6807,146,38.982228,-94.670792
6807,146,38.982228,-94.670792
6807,146,38.927149,-94.6863
6807,146,38.982228,-94.670792
6807,146,38.982228,-94.670792
6807,146,38.927149,-94.6863
6807,146,38.982228,-94.670792
6807,146,38.982228,-94.670792
6808,146,38.982228,-94.670792
6808,146,38.915093,-94.667172
6808,146,38.982228,-94.670792
6808,146,38.982228,-94.670792
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.982228,-94.670792
6808,146,38.982228,-94.670792
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.982228,-94.670792
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.927149,-94.6863
6808,146,38.912928,-94.725854
6808,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.927149,-94.6863
6809,146,38.927149,-94.6863
6809,146,38.927149,-94.6863
6809,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.927149,-94.6863
6809,146,38.927149,-94.6863
6809,146,38.982228,-94.670792
6809,146,38.982228,-94.670792
6809,146,38.927149,-94.6863
6809,146,38.982228,-94.670792
6809,146,38.927149,-94.6863
6809,146,38.982228,-94.670792
6810,146,38.982228,-94.670792
6810,146,38.927149,-94.6863
6810,146,38.927149,-94.6863
6810,146,38.982228,-94.670792
6810,146,39.027783,-94.655791
6810,146,38.915093,-94.667172
6810,146,38.927149,-94.6863
6810,146,38.927187,-94.68632
6810,146,0,0
6810,146,38.912928,-94.725854
6813,146,38.927187,-94.68632
6813,146,38.927187,-94.68632
6813,146,38.982228,-94.670792
6813,146,38.982228,-94.670792
6813,146,38.982228,-94.670792
6813,146,0,0
6813,146,38.498182,-98.319925
6813,146,38.982228,-94.670792
6813,146,38.498182,-98.319925
6813,146,38.912928,-94.725854
6813,146,38.982228,-94.670792
6813,146,38.982228,-94.670792
6814,146,38.927149,-94.6863
6814,146,38.912928,-94.725854
6814,146,38.912928,-94.725854
6814,146,38.982228,-94.670792
6814,146,0,0
6814,146,38.982228,-94.670792
6814,146,0,0
6814,146,38.982228,-94.670792
6814,146,38.982228,-94.670792
6814,146,38.982228,-94.670792
6814,146,38.982228,-94.670792
6814,146,38.927149,-94.6863
6814,146,38.982228,-94.670792
6816,146,38.982228,-94.670792
6816,146,38.982228,-94.670792
6816,146,38.927149,-94.6863
6816,146,38.982228,-94.670792
6816,146,38.927187,-94.68632
6816,146,38.982228,-94.670792
6816,146,38.982228,-94.670792
6816,146,0,0
6816,146,38.982228,-94.670792
6816,146,38.912928,-94.725854
6816,146,38.912928,-94.725854
6816,146,38.912928,-94.725854
6816,146,38.982228,-94.670792
6816,146,38.982228,-94.670792
6816,146,0,0
6816,146,38.982228,-94.670792
6817,146,38.927149,-94.6863
6817,146,38.927149,-94.6863
6817,146,38.982228,-94.670792
6817,146,38.982228,-94.670792
6817,146,38.982228,-94.670792
6817,146,38.982228,-94.670792
6817,146,0,0
6817,146,38.982228,-94.670792
6817,146,0,0
6817,146,38.982228,-94.670792
6817,146,38.982228,-94.670792
