tid,label,time,space
196307,45,102,119.3 11.2
196307,45,108,118 11.6
196307,45,114,116.7 12
196307,45,120,115.2 12.5
196307,45,126,114 13
196307,45,132,112.7 13.6
196307,45,138,111.7 14.1
196307,45,144,110.8 14.6
196307,45,150,110 15.1
196307,45,156,109.4 15.5
196307,45,162,108.6 15.9
196307,45,168,108 16.5
196307,45,174,107.5 17.1
196307,45,180,106.9 18
196307,45,186,105.8 19.1
196307,45,192,105.5 19.3
196307,45,198,105.1 20.3
196307,45,204,104.1 20.8
196307,45,210,103.5 20.8
196307,45,216,103.2 20.8
196307,45,222,103 20.5
196307,45,228,102.6 20.4
196307,45,234,102.4 20.3
196307,45,240,102.1 20.2
196307,45,246,101.9 20.5
196307,45,252,101.7 20.6
196307,45,258,101.8 20.7
196307,45,264,101.9 20.8
196307,45,270,102 21
196307,45,276,102.3 21.3
196307,45,282,103 21.2
196307,45,288,103.8 21.1
196307,45,294,104.6 21.5
196307,45,300,105.6 21.7
196307,45,306,107.2 22.3
196307,45,312,108.4 23.5
196307,45,318,110 25
196307,45,324,111.7 26
196307,45,330,113.5 27.1
196307,45,336,115.1 28.1
196307,45,342,117.8 29.9
196307,45,348,120.2 32.2
196307,45,354,121.7 34.3
196307,45,360,123 36.2
196307,45,366,124 38.3
196307,45,372,126 40.1
196307,45,378,128 42
196307,45,384,130.2 43.5
196307,45,390,132.5 45.2
196307,45,396,135 47
196307,45,402,137.2 49.2
196307,45,408,139 51.5
196405,45,0,135.7 13.1
196405,45,6,133.2 13.4
196405,45,12,130.9 13.7
196405,45,18,128.7 14.1
196405,45,24,126.5 14.4
196405,45,30,124.3 14.9
196405,45,36,122.2 15.3
196405,45,42,120.3 15.7
196405,45,48,118.1 16
196405,45,54,116.6 16.2
196405,45,60,115 16.3
196405,45,66,113.4 16.5
196405,45,72,112 16.7
196405,45,78,110.5 16.7
196405,45,84,109.4 16.9
196405,45,90,108.2 17.1
196405,45,96,106.9 17.8
196405,45,102,105.4 18.4
196405,45,108,104.4 18.9
196405,45,114,103.4 19.4
196405,45,120,102.4 20
196405,45,126,101.6 20.8
196405,45,132,101.1 21.5
196405,45,138,100.8 22.4
196405,45,144,100.4 23.7
196405,45,150,100.4 24.6
196405,45,156,100.1 25.5
196405,45,162,99.8 26.3
196405,45,168,99.4 27.2
196405,45,174,99.3 27.8
196405,45,180,99.1 28.4
196405,45,186,98.8 29.5
196405,45,192,98.7 30.2
196405,45,198,98.7 30.8
196405,45,204,98.7 31.4
196405,45,210,98.6 32
196405,45,216,98.4 32.4
196405,45,222,98.1 32.9
196405,45,228,97.9 33.3
196405,45,234,98 34
196405,45,240,98.5 34.6
196405,45,246,98.9 35.1
196405,45,252,99.7 35.6
196405,45,258,100.5 36
196405,45,264,101.7 36.3
196405,45,270,103 36.5
196405,45,276,104 36.3
196405,45,282,104.8 35.8
196405,45,288,105.8 35.3
196405,45,294,106.8 35
196405,45,300,107.9 35.2
196405,45,306,108.9 35.4
196405,45,312,110.9 35.8
196405,45,318,112.5 35.9
196405,45,324,114.6 36.5
196405,45,330,116.5 37.1
196405,45,336,119 37.8
196405,45,342,123.1 38.7
196405,45,348,127 41
196405,45,354,129.5 44.7
196405,45,360,130.2 46.9
196405,45,366,130.5 48.8
196405,45,372,131.2 51.3
196405,45,378,132 53.5
196406,45,0,162 14
196406,45,6,160 13.6
196406,45,12,158 13.1
196406,45,18,156 12.8
196406,45,24,154 12.4
196406,45,30,152.5 12.1
196406,45,36,150.4 11.8
196406,45,42,148.3 11.7
196406,45,48,146.7 11.5
196406,45,54,145 11.4
196406,45,60,143 11.2
196406,45,66,141 11.1
196406,45,72,139 11
196406,45,78,137.5 11.1
196406,45,84,136 11.3
196406,45,90,134.5 11.5
196406,45,96,133 11.7
196406,45,102,131.3 12.7
196406,45,108,130.4 13.3
196406,45,114,128.8 14.2
196406,45,120,127 15.3
196406,45,126,125.1 16.5
196406,45,132,123.5 17.8
196406,45,138,122.7 18.2
196406,45,144,122 18.7
196406,45,150,121.1 19.6
196406,45,156,120.5 20.5
196406,45,162,120.1 21.1
196406,45,168,119.7 21.6
196406,45,174,119.2 22.2
196406,45,180,118.8 22.8
196406,45,186,118.4 23.4
196406,45,192,117.9 24
196406,45,198,117.1 24.8
196406,45,204,116.4 25.5
196406,45,210,115.6 26.1
196406,45,216,114.8 26.7
196406,45,222,113.9 27.1
196406,45,228,113 27.4
196406,45,234,112.1 27.8
196406,45,240,111 28
196406,45,246,109.8 28.1
196406,45,252,108.2 28.2
196406,45,258,107 28.5
196406,45,264,105.6 28.6
196406,45,270,104.1 28.6
196406,45,276,102.6 28.8
196406,45,282,101.7 29
196406,45,288,100.6 29.4
196406,45,294,100 29.7
196406,45,300,99.3 29.8
196406,45,306,98.6 29.9
196406,45,312,97.6 30
196406,45,318,96.9 30.1
196406,45,324,96.5 30.1
196406,45,330,96 30.2
196406,45,336,95.5 30.5
196406,45,342,95.1 31.1
196406,45,348,95 31.5
196406,45,354,95.2 31.6
196406,45,360,95.4 31.5
196406,45,366,96.7 31.9
196406,45,372,97.8 32.2
196406,45,378,99 32.9
196406,45,384,100.2 33.7
196406,45,390,102.1 34.4
196406,45,396,104.7 35.6
196406,45,402,106.7 36.9
196406,45,408,108.5 38
196406,45,414,111.9 40.6
196406,45,420,115.4 43
196406,45,426,118.3 44.6
196406,45,432,121 46
196406,45,438,124.4 47.6
196406,45,444,128 49
196409,45,0,135.7 14.7
196409,45,6,134 15.4
196409,45,12,132.6 16.1
196409,45,18,131 17
196409,45,24,129.4 17.9
196409,45,30,127.9 18.8
196409,45,36,126.5 19.6
196409,45,42,125.4 20.2
196409,45,48,124.6 20.8
196409,45,54,123.9 21.3
196409,45,60,122.8 21.8
196409,45,66,121.8 22.3
196409,45,72,120.9 22.7
196409,45,78,120 23.1
196409,45,84,119 23.4
196409,45,90,117.9 23.8
196409,45,96,116.9 24.2
196409,45,102,115.9 24.6
196409,45,108,114.9 25
196409,45,114,114.1 25.4
196409,45,120,113.5 25.8
196409,45,126,112.9 26.1
196409,45,132,112.3 26.4
196409,45,138,111.7 26.8
196409,45,144,111.2 27.1
196409,45,150,110.8 27.3
196409,45,156,110.4 27.6
196409,45,162,110.2 27.9
196409,45,168,110.2 28.4
196409,45,174,110.2 29
196409,45,180,110.3 29.4
196409,45,186,110.4 29.8
196409,45,192,110.4 30.4
196409,45,198,110.2 31.1
196409,45,204,109.6 32.2
196409,45,210,109 33.1
196409,45,216,108.6 33.5
196409,45,222,108.2 33.9
196409,45,228,107.9 34.3
196409,45,234,107.6 34.8
196409,45,240,107.6 35.5
196409,45,246,108.1 36.5
196409,45,252,109.3 37.7
196409,45,258,111 39.2
196409,45,264,113.1 40.9
196409,45,270,115.8 42.8
196409,45,276,119.7 44.7
196409,45,282,125.1 47.5
196609,45,0,144.9 9.9
196609,45,6,144 10.4
196609,45,12,142.9 10.9
196609,45,18,141.7 11.3
196609,45,24,140.6 11.7
196609,45,30,139.4 12
196609,45,36,138.3 12.3
196609,45,42,136.9 12.7
196609,45,48,135.7 13.1
196609,45,54,134.9 13.4
196609,45,60,134 13.7
196609,45,66,133.1 14
196609,45,72,132.3 14.4
196609,45,78,131.3 14.8
196609,45,84,130.3 15.1
196609,45,90,129.4 15.4
196609,45,96,128.5 15.6
196609,45,102,127.5 15.6
196609,45,108,126.4 15.6
196609,45,114,125.2 15.7
196609,45,120,124 15.8
196609,45,126,123 15.8
196609,45,132,122 15.9
196609,45,138,120.8 16
196609,45,144,119.6 16.1
196609,45,150,118.3 16.2
196609,45,156,117 16.3
196609,45,162,115.7 16.5
196609,45,168,114.3 16.8
196609,45,174,112.9 17
196609,45,180,111.5 17.1
196609,45,186,110.3 17.3
196609,45,192,109.1 17.5
196609,45,198,107.7 18.1
196609,45,204,106.4 18.8
196609,45,210,105.5 19.3
196609,45,216,104.6 19.8
196609,45,222,103.7 20.2
196609,45,228,102.9 20.5
196609,45,234,101.9 20.8
196609,45,240,100.9 21.2
196609,45,246,100.2 21.9
196609,45,252,99.9 22.6
196609,45,258,99.9 23
196609,45,264,100.1 23.3
196609,45,270,100.5 24
196609,45,276,100.9 24.6
196609,45,282,101.2 24.9
196609,45,288,101.5 25.2
196609,45,294,101.7 25.4
196609,45,300,101.6 25.6
196609,45,306,101 25.5
196609,45,312,100.3 25.3
196609,45,318,99.5 25
196609,45,324,98.7 24.7
196609,45,330,97.8 24.6
196609,45,336,97 24.5
196609,45,342,96.4 24.3
196609,45,348,95.7 24
196609,45,354,95 23.7
196609,45,360,94.4 23.3
196609,45,366,93.7 22.8
196609,45,372,92.8 22.3
196609,45,378,91.9 22.1
196609,45,384,91 21.9
196609,45,390,90 21.7
196609,45,396,89 21.5
196609,45,402,87.9 21.5
196609,45,408,86.9 21.8
196609,45,414,86.1 22.1
196609,45,420,85.4 22.3
196609,45,426,84.8 22.6
196609,45,432,84.3 22.8
196609,45,438,84 23
196609,45,444,83.6 23
196609,45,450,82.9 23
196609,45,456,82.2 22.8
196609,45,462,81.5 22.4
196609,45,468,80.8 22.1
196609,45,474,80.1 21.8
196609,45,480,79.4 21.5
197806,45,0,120.3 26.2
197806,45,6,119.2 26.5
197806,45,12,118 27
197806,45,18,116.9 27.3
197806,45,24,115.8 27.6
197806,45,30,114.1 28.2
197806,45,36,112.4 28.8
197806,45,42,111.2 29.3
197806,45,48,110 29.6
197806,45,54,108.9 30.1
197806,45,60,108.2 30.7
197806,45,66,107.7 31.1
197806,45,72,107.3 31.2
197806,45,78,106.9 31.4
197806,45,84,106.7 31.6
197806,45,90,107 31.9
197806,45,96,107.2 32.3
197806,45,102,107.6 33
197806,45,108,108.3 33.8
197806,45,114,109.8 35
197806,45,120,111.7 36.2
197806,45,126,114 38
197806,45,132,117 40
197806,45,138,120.5 42.5
197806,45,144,125 45
197806,45,150,129.8 47.2
197806,45,156,135 49
198108,45,0,131 14
198108,45,6,129.3 15.4
198108,45,12,127.3 17.1
198108,45,18,125.3 18.4
198108,45,24,123.7 19.4
198108,45,30,122.2 20.2
198108,45,36,120.7 21.2
198108,45,42,119.4 22.2
198108,45,48,118.6 23.1
198108,45,54,118 24.1
198108,45,60,117.5 25.2
198108,45,66,117.3 26.4
198108,45,72,117.2 27.6
198108,45,78,117.4 28.4
198108,45,84,117.7 29.5
198108,45,90,118.8 30.8
198108,45,96,119.7 32.1
198108,45,102,120.8 33.2
198108,45,108,122 34.2
198108,45,114,123.2 34.9
198108,45,120,124.3 35.3
198108,45,126,125.2 35.7
198108,45,132,126.2 35.9
198108,45,138,127.3 36.2
198108,45,144,128.7 36.5
198108,45,150,130.1 37.1
198108,45,156,131.8 37.5
198108,45,162,133.2 37.9
198108,45,168,134.8 38.3
198108,45,174,137 38.5
198108,45,180,139.4 38.3
198108,45,186,142 38.1
198108,45,192,144.7 37.7
198108,45,198,147.2 36.7
198405,45,0,102.6 28.5
198405,45,6,101.7 28.6
198405,45,12,100.8 28.5
198405,45,18,100.3 28.6
198405,45,24,100.1 29
198405,45,30,99.9 29.4
198405,45,36,99.6 29.7
198405,45,42,99.7 30.1
198405,45,48,100 30.5
198405,45,54,100.4 30.8
198405,45,60,100.9 31.3
198405,45,66,101.3 31.8
198405,45,72,101.6 32.6
198405,45,78,102 33.4
198405,45,84,102.3 33.9
198405,45,90,102.6 34
198405,45,96,102.8 34
198405,45,102,102.9 33.9
198405,45,108,102.6 33.8
198405,45,114,102.1 33.9
198405,45,120,101.7 34
198405,45,126,101.5 34.3
198405,45,132,101.5 34.6
198405,45,138,102 35
198405,45,144,102.9 35.3
198405,45,150,104 35.6
198405,45,156,105.6 36.2
198405,45,162,107.3 37.2
198405,45,168,109.7 38.5
198405,45,174,114 41
198405,45,180,118.1 43.5
198405,45,186,122.2 46
198809,45,0,148.4 13.4
198809,45,6,147.3 13.3
198809,45,12,146.2 13.2
198809,45,18,145.2 13
198809,45,24,144.3 12.4
198809,45,30,143.3 12.2
198809,45,36,142.3 12
198809,45,42,141.2 12.1
198809,45,48,140.1 12.4
198809,45,54,139.4 12.7
198809,45,60,138.5 13
198809,45,66,137.7 13.2
198809,45,72,136.9 13.5
198809,45,78,136 13.9
198809,45,84,135.1 14.1
198809,45,90,134.5 14.7
198809,45,96,133.9 15.3
198809,45,102,133.1 15.9
198809,45,108,132.5 16.6
198809,45,114,132 17.4
198809,45,120,131.5 18.1
198809,45,126,131.1 18.7
198809,45,132,131 19.4
198809,45,138,130.9 20
198809,45,144,130.7 20.9
198809,45,150,130.5 22.2
198809,45,156,130.3 23.4
198809,45,162,130.1 24.5
198809,45,168,129.7 25.8
198809,45,174,128.9 27.1
198809,45,180,128.1 28.2
198809,45,186,128 29.8
198809,45,192,128.1 30.9
198809,45,198,128.5 31.9
198809,45,204,129 32.8
198809,45,210,129.7 33.5
198809,45,216,130.5 34.7
198809,45,222,131.5 36.1
198809,45,228,133.5 38
198809,45,234,135.6 40.2
198809,45,240,138 42.9
198809,45,246,141.2 46.2
198809,45,252,145.5 50.2
198809,45,258,150 55
198811,45,0,137.8 8.9
198811,45,6,136.4 9.5
198811,45,12,135 10.1
198811,45,18,133.6 10.7
198811,45,24,132.1 11.2
198811,45,30,131 11.5
198811,45,36,129.9 11.8
198811,45,42,128.7 12.1
198811,45,48,127.5 12.3
198811,45,54,126.2 12.4
198811,45,60,125.1 12.5
198811,45,66,124 12.6
198811,45,72,122.9 12.7
198811,45,78,121.7 12.6
198811,45,84,120.6 12.4
198811,45,90,120 12.2
198811,45,96,119.2 12
198811,45,102,118.5 12.1
198811,45,108,117.2 12.1
198811,45,114,116.2 12
198811,45,120,115.1 11.9
198811,45,126,113.9 12
198811,45,132,112.8 12
198811,45,138,111.8 11.9
198811,45,144,110.8 12
198811,45,150,109.8 12
198811,45,156,108.8 12
198811,45,162,107.9 11.9
198811,45,168,107 11.8
198811,45,174,106 11.8
198811,45,180,105 11.7
198811,45,186,104.2 11.5
198811,45,192,103.5 11.3
198811,45,198,102.8 11.2
198811,45,204,102.2 11.3
198811,45,210,101.7 11.4
198811,45,216,101.1 11.3
198811,45,222,100.7 11.3
198811,45,228,100.2 11.1
198811,45,234,100.5 11.1
198811,45,240,100.1 11.3
198811,45,246,99.7 11.5
198811,45,252,99.3 11.5
198811,45,258,98.8 11.6
198811,45,264,98.2 11.8
198811,45,270,97.5 11.9
198811,45,276,96.8 11.9
198811,45,282,96.1 11.9
198811,45,288,95 12
198811,45,294,94.1 12.1
198811,45,300,93.2 12.2
199103,45,0,124.1 26.7
199103,45,6,124.3 26.8
199103,45,12,124.4 26.7
199103,45,18,124.3 26.5
199103,45,24,124 26.2
199103,45,30,123.5 26
199103,45,36,122.9 25.9
199103,45,42,122.1 26
199103,45,48,121.2 26.2
199103,45,54,120.3 26.4
199103,45,60,119.7 26.6
199103,45,66,119 26.8
199103,45,72,118.3 27.2
199103,45,78,117.6 27.7
199103,45,84,117.2 28.4
199103,45,90,116.9 29.2
199103,45,96,116.7 30
199103,45,102,116.8 31
199103,45,108,117.5 31.9
199103,45,114,118.6 32.9
199103,45,120,119.5 33.8
199103,45,126,121 34.2
199103,45,132,122.6 34.3
199103,45,138,124 33.9
199103,45,144,126 33.5
199103,45,150,128.2 33.4
199103,45,156,131.2 33.6
199103,45,162,133.9 33.9
199103,45,168,136.6 34.3
199103,45,174,139.5 34.5
199103,45,180,141.7 34.5
199103,45,186,143.5 34.2
199103,45,192,145.3 33.9
199103,45,198,146.9 34.3
199103,45,204,148.1 34.7
199103,45,210,149.3 35.2
199103,45,216,150.4 35.6
199103,45,222,151.6 36
199103,45,228,152.7 36.2
199103,45,234,153.5 36.3
199103,45,240,153.9 36.8
199103,45,246,154.1 37
199506,45,0,149.2 14.3
199506,45,6,147.5 14.7
199506,45,12,145.6 15
199506,45,18,143.6 15.5
199506,45,24,141.7 15.7
199506,45,30,139.8 16
199506,45,36,138.1 16.2
199506,45,42,136.3 16.6
199506,45,48,134.4 17
199506,45,54,132.6 17.5
199506,45,60,130.9 18
199506,45,66,129.2 18.4
199506,45,72,127.6 18.9
199506,45,78,126.1 19.6
199506,45,84,124.6 20.4
199506,45,90,123.5 21.3
199506,45,96,122.2 22.1
199506,45,102,121 22.9
199506,45,108,119.8 23.6
199506,45,114,119 24.3
199506,45,120,118.4 25.1
199506,45,126,118.1 25.9
199506,45,132,117.7 26.6
199506,45,138,117.7 27.4
199506,45,144,117.5 28.2
199506,45,150,117.1 29
199506,45,156,116.6 29.9
199506,45,162,115.9 30.7
199506,45,168,114.9 31.3
199506,45,174,113.8 31.9
199506,45,180,112.6 32.5
199506,45,186,111.2 33.1
199506,45,192,109.9 33.5
199506,45,198,108.7 34
199506,45,204,107.6 34.6
199506,45,210,107.3 34.8
199506,45,216,107.1 35.3
199506,45,222,107.1 35.6
199506,45,228,107.3 36.1
199506,45,234,107.8 36.5
199506,45,240,108.5 36.8
199506,45,246,109.3 37.1
199506,45,252,110.1 37.1
199506,45,258,111.1 36.9
199506,45,264,111.9 36.6
199506,45,270,112.2 36.1
199506,45,276,112.5 35.7
199506,45,282,112.6 35.4
199506,45,288,112.5 35.1
199506,45,294,112.1 35
199506,45,300,111.8 35.4
199506,45,306,111.7 35.9
199506,45,312,112.2 36.6
199506,45,318,113 37.7
199506,45,324,113.9 39
199506,45,330,116.7 40.6
199506,45,336,120.2 42.5
199506,45,342,124.2 44.5
199506,45,348,129.2 46.8
199506,45,354,134 49
199506,45,360,139.5 50.8
199506,45,366,144.5 53.5
199506,45,372,146 56
199506,45,378,149 58
199506,45,384,154 59.5
199506,45,390,160 60
199506,45,396,166 60
199506,45,402,172.5 60
199506,45,408,179 61.5
199512,45,0,157.3 11.3
199512,45,6,156.2 11.1
199512,45,12,155.7 11
199512,45,18,155.1 10.9
199512,45,24,154 11.1
199512,45,30,152.5 11.4
199512,45,36,151 11.6
199512,45,42,149.5 11.8
199512,45,48,148.1 12.2
199512,45,54,146.9 12.7
199512,45,60,145.8 13
199512,45,66,144.7 13.2
199512,45,72,143.8 13.4
199512,45,78,143 13.7
199512,45,84,142.1 14
199512,45,90,141.2 14.3
199512,45,96,140.3 14.6
199512,45,102,139.3 15
199512,45,108,138.3 15.4
199512,45,114,137.4 15.8
199512,45,120,136.4 16.2
199512,45,126,135.3 16.5
199512,45,132,134.2 16.8
199512,45,138,133.1 17
199512,45,144,132 17.2
199512,45,150,130.8 17.3
199512,45,156,129.5 17.3
199512,45,162,128.2 17.4
199512,45,168,126.9 17.3
199512,45,174,125.7 17.3
199512,45,180,124.4 17.1
199512,45,186,123.2 17
199512,45,192,122 17
199512,45,198,120.9 17
199512,45,204,119.9 17.1
199512,45,210,119 17.3
199512,45,216,118.3 17.5
199512,45,222,117.6 18
199512,45,228,117 18.4
199512,45,234,116.4 18.9
199512,45,240,115.8 19.4
199512,45,246,115.1 20.1
199512,45,252,114.6 20.7
199512,45,258,114 21.3
199512,45,264,113.4 22
199512,45,270,112.8 22.8
199512,45,276,112 24.3
199512,45,282,111.2 25.8
199512,45,288,110.7 26.4
199512,45,294,110.5 26.5
199512,45,300,110.2 27.1
199512,45,306,110.5 29.1
199512,45,312,110.9 31
199512,45,318,111.4 32.7
199512,45,324,112.8 34.5
199512,45,330,114.6 36.5
199512,45,336,116.3 38.4
199512,45,342,119.1 40.9
199512,45,348,122.3 43.9
199512,45,354,125.8 47.1
199512,45,360,131.5 51.5
199512,45,366,134 55
199512,45,372,135 57
199512,45,378,136 58
199512,45,384,138 59
199512,45,390,140 60
199515,45,0,92.7 19.1
199515,45,6,92.5 19.4
199515,45,12,92.1 19.4
199515,45,18,91.8 19.3
199515,45,24,91.6 19.3
199515,45,30,91.6 19.4
199515,45,36,91.6 19.5
199515,45,42,91.7 19.6
199515,45,48,91.8 19.8
199515,45,54,91.8 20.1
199515,45,60,91.7 20.6
199515,45,66,91.5 21.1
199515,45,72,90.9 21.4
199515,45,78,90.1 21.3
199515,45,84,89.3 21.1
199515,45,90,88.8 20.9
199515,45,96,88.4 20.8
199515,45,102,88.1 20.7
199515,45,108,87.9 20.8
199515,45,114,87.7 21
199515,45,120,87.7 21.2
199515,45,126,87.8 21.7
199515,45,132,88 22.2
199515,45,138,88.4 22.8
199515,45,144,89 23.5
199515,45,150,89.9 24.5
199515,45,156,90.6 25.9
199515,45,162,91.5 27.3
199515,45,168,92.3 29
199515,45,174,93.2 31
199515,45,180,93.8 33.2
199515,45,186,94.3 35.4
199515,45,192,96.5 38.5
199515,45,198,97.7 40.5
199515,45,204,99.5 42
199515,45,210,101.6 43.3
199515,45,216,103.5 44.5
199807,45,0,154.9 9.7
199807,45,6,153.5 9.8
199807,45,12,151.9 10
199807,45,18,150.3 10.3
199807,45,24,148.7 10.6
199807,45,30,147.1 11
199807,45,36,145.4 11.3
199807,45,42,143.7 11.7
199807,45,48,141.9 12
199807,45,54,140 12.3
199807,45,60,138 12.5
199807,45,66,136.1 12.8
199807,45,72,134.3 13.1
199807,45,78,132.6 13.5
199807,45,84,131 13.9
199807,45,90,129.4 14.4
199807,45,96,128 14.9
199807,45,102,126.5 15.4
199807,45,108,125.1 15.7
199807,45,114,123.7 16
199807,45,120,122.3 16.2
199807,45,126,120.8 16.4
199807,45,132,119.4 16.7
199807,45,138,117.9 17.1
199807,45,144,116.4 17.4
199807,45,150,115 17.8
199807,45,156,113.7 18.2
199807,45,162,112.6 18
199807,45,168,111.5 18.2
199807,45,174,110.3 18.6
199807,45,180,109.2 18.8
199807,45,186,107.9 19
199807,45,192,106.7 19.3
199807,45,198,105.7 19.8
199807,45,204,105.1 20.5
199807,45,210,104 20.8
199807,45,216,102.8 21.3
199807,45,222,102 21.9
199807,45,228,101 22.7
199807,45,234,99.8 23.4
199807,45,240,98.7 23.9
199807,45,246,97.6 24.6
199807,45,252,96.7 24.8
199807,45,258,95.8 25.2
199807,45,264,94.9 25.7
199807,45,270,94.1 26.2
199807,45,276,93.5 27
199807,45,282,92.8 27.6
199807,45,288,92.2 28.2
199807,45,294,91.7 28.8
199807,45,300,91.5 29.3
199807,45,306,91.3 29.8
199807,45,312,91.1 30.4
199807,45,318,91.1 30.6
199807,45,324,91 30.6
199807,45,330,91.6 30.6
199807,45,336,91.9 31
199807,45,342,92.5 30.9
199807,45,348,93.1 30.8
199807,45,354,93.7 30.7
199807,45,360,94.6 30.7
199807,45,366,95.8 30.6
199807,45,372,97 30.5
199807,45,378,98.2 30.5
199912,45,0,98.4 16.7
199912,45,6,98.9 16.5
199912,45,12,99.5 16.4
199912,45,18,100.1 16.4
199912,45,24,100.7 16.3
199912,45,30,101.4 16
199912,45,36,102.3 15.5
199912,45,42,103.6 15.1
199912,45,48,105.2 14.8
199912,45,54,106.6 15.1
199912,45,60,108 15.1
199912,45,66,109.5 15.1
199912,45,72,111 15.5
199912,45,78,112.4 15.9
199912,45,84,113.5 16.4
199912,45,90,114.5 16.8
199912,45,96,115.2 17.4
199912,45,102,115.8 17.6
199912,45,108,116.1 17.8
199912,45,114,116.4 17.9
199912,45,120,116.7 18
199912,45,126,116.9 18.1
199912,45,132,117.1 18
199912,45,138,117.2 17.9
199912,45,144,117.5 17.6
199912,45,150,118.2 17.3
199912,45,156,118.9 17
199912,45,162,119.6 16.5
199912,45,168,120.2 15.9
199912,45,174,121 16
199912,45,180,121.9 16.5
199912,45,186,122.9 17.2
199912,45,192,123.3 18
199912,45,198,123.9 18.4
199912,45,204,124.3 18.5
199912,45,210,124.7 18.5
199912,45,216,125.3 18.5
199912,45,222,126.2 18.5
199912,45,228,127.2 18.5
200011,45,0,97.1 16.1
200011,45,6,96.7 16.2
200011,45,12,96.4 16.6
200011,45,18,96 16.9
200011,45,24,95.2 17.4
200011,45,30,94.6 17.7
200011,45,36,94 17.9
200011,45,42,93.6 17.9
200011,45,48,93.3 17.9
200011,45,54,93.1 17.9
200011,45,60,92.8 17.9
200011,45,66,92.6 17.9
200011,45,72,92.3 17.9
