time,lat,lon,tid,label
11370,4207499,471006.9,30902,B
11400,4207415.8,470969.8,30902,B
11430,4207358.9,471020.5,30902,B
11460,4207344.5,471021.3,30902,B
11580,4207272.4,471073.8,30902,B
11610,4207151.1,471143.5,30902,B
11640,4207103,470960.7,30902,B
11670,4207066.5,470887.7,30902,B
11700,4207006,470741.8,30902,B
11730,4206936.9,470560.7,30902,B
11760,4206979.6,470448.5,30902,B
11790,4206980.1,470291.5,30902,B
11820,4206980.2,470280.9,30902,B
11850,4206959.1,470246.7,30902,B
11880,4206957.1,470239.7,30902,B
11970,4206864,470213,30902,B
12000,4206864,470218.2,30902,B
12030,4206941.8,470239.6,30902,B
12060,4206941.8,470241.3,30902,B
12090,4206990.1,470101.8,30902,B
12120,4206982.4,469778.8,30902,B
12150,4206938.1,469520.6,30902,B
12180,4206841.3,469269.3,30902,B
12210,4206818.6,469099.7,30902,B
12240,4206909.5,469134.2,30902,B
12270,4207030.4,469179.4,30902,B
12300,4207117.9,469215.7,30902,B
12330,4207207.5,469250.2,30902,B
12360,4207223.9,469256.5,30902,B
12540,4207291.6,469269,30902,B
12570,4207425.3,469188.8,30902,B
12600,4207459,469107.2,30902,B
12630,4207375.7,469072.7,30902,B
12660,4207343.6,469057.7,30902,B
12690,4207343.6,469056.8,30902,B
13050,4207299.1,469086.5,30902,B
13080,4207268.7,469181.1,30902,B
13110,4207279.3,469279.5,30902,B
13140,4207345,469255.1,30902,B
13170,4207482.9,469166.9,30902,B
13200,4207580.8,469136.4,30902,B
13230,4207646,469233.3,30902,B
13260,4207717,469259.8,30902,B
13290,4207801.5,469188.2,30902,B
13320,4207876.2,469133.2,30902,B
13350,4207933.2,469057.9,30902,B
13380,4207870.5,468962.9,30902,B
13410,4207747.2,468993.2,30902,B
13440,4207525.8,469132,30902,B
13470,4207350.1,469243.7,30902,B
13500,4207068.9,469411.3,30902,B
13530,4206981.1,469444.3,30902,B
13560,4206920.9,469479.2,30902,B
13590,4206972.6,469912.2,30902,B
13620,4206979.3,470184.3,30902,B
13650,4206977.6,470298.5,30902,B
13680,4206913.6,470544.1,30902,B
13710,4206912.4,470545.7,30902,B
13770,4206987.1,470701.4,30902,B
13800,4207071.9,470902.8,30902,B
13830,4207112.6,471008.2,30902,B
13860,4207099.5,471238.2,30902,B
13890,4206909.9,471479.9,30902,B
13920,4206679.3,471717,30902,B
13950,4206525.5,471860.5,30902,B
13980,4206343,472032,30902,B
14010,4206147.8,472288.5,30902,B
14040,4206062.1,472341,30902,B
14070,4206060,472341,30902,B
14100,4205987.5,472504.8,30902,B
14130,4205863.5,472755.4,30902,B
14160,4205708.9,472917.4,30902,B
14190,4205849.4,473049.4,30902,B
14220,4206037.5,473249.3,30902,B
14250,4206035.4,473510.9,30902,B
14280,4205951.6,473659,30902,B
14310,4205891.1,473783.4,30902,B
14340,4205897.8,473796.6,30902,B
14370,4205940.7,473883.7,30902,B
14400,4205979.3,473973.4,30902,B
14430,4205966.8,474059.4,30902,B
14460,4206225.3,474083,30902,B
14490,4206531.8,474085.6,30902,B
14520,4206544.9,474090.9,30902,B
14550,4206544.9,474093.6,30902,B
14610,4206731.1,474091.5,30902,B
14640,4206933,474100,30902,B
14670,4207077,474208.4,30902,B
14700,4207160,474331.6,30902,B
14730,4207205,474411.6,30902,B
14760,4207079.9,474609.6,30902,B
14790,4207156.3,474685.3,30902,B
14820,4207247.2,474736.5,30902,B
14850,4207403.5,474818.7,30902,B
14880,4207428,474835.5,30902,B
14910,4207433.5,474843.4,30902,B
15150,4207436.8,474871.5,30902,B
15180,4207347.4,475024,30902,B
15210,4207353.1,474981.8,30902,B
15240,4207354.3,474985.3,30902,B
16290,4207398.7,475005.7,30902,B
16320,4207322.1,475016,30902,B
16350,4207269,474923.6,30902,B
16380,4207296.2,474761.3,30902,B
16410,4207292.8,474760.4,30902,B
16470,4207385.7,474569.4,30902,B
16500,4207590.3,474377,30902,B
16530,4207659.4,474320.1,30902,B
16560,4207869.1,474260.1,30902,B
16590,4208077.3,474001.8,30902,B
16620,4208334.5,473795.5,30902,B
16650,4208637.9,473685,30902,B
16680,4208909.8,473644.7,30902,B
16710,4208940.5,473694,30902,B
16740,4209002.2,473848.7,30902,B
16770,4209070,473841.9,30902,B
16800,4209212.3,473818.6,30902,B
16830,4209462.2,473737.7,30902,B
16860,4209606.9,473646.9,30902,B
16890,4209754.9,473551.8,30902,B
16920,4209901.7,473431.1,30902,B
16950,4210150.1,473186.2,30902,B
16980,4210289.3,473093.6,30902,B
17010,4210501,473199.6,30902,B
17040,4210588.9,473090.3,30902,B
17070,4210597.8,473085.1,30902,B
17640,4210528.2,473022.6,30902,B
17670,4210416.3,472938.9,30902,B
17700,4210302.4,472823.6,30902,B
17730,4210271.4,472861.1,30902,B
17760,4210259.1,472869.8,30902,B
17790,4210257,472869.8,30902,B
17850,4210211.6,472906.4,30902,B
17880,4210097.7,472795.4,30902,B
17910,4210097.9,472707.7,30902,B
17940,4210161.4,472603.5,30902,B
17970,4210215.9,472499.2,30902,B
18000,4210266.1,472413.4,30902,B
18030,4210269.6,472400.2,30902,B
18120,4210279.8,472374.8,30902,B
18150,4210332.3,472243.4,30902,B
18180,4210414.7,472148.1,30902,B
18210,4210479.4,472041.2,30902,B
18240,4210501.6,471997.4,30902,B
18270,4210517.3,471978.3,30902,B
19080,4210551.8,471930.2,30902,B
19110,4210611,471828.6,30902,B
19140,4210703.9,471871.1,30902,B
19170,4210807,471925.9,30902,B
19200,4210896.6,471974.4,30902,B
19230,4210999.6,472035.3,30902,B
19260,4211002.8,472096.7,30902,B
19290,4210873.1,472020.8,30902,B
19320,4210841.3,471936.5,30902,B
19350,4210908.1,471824.4,30902,B
19380,4210881.8,471726.1,30902,B
19410,4210880.8,471631.4,30902,B
19440,4210803.2,471547.8,30902,B
19470,4210732.3,471498.3,30902,B
19500,4210612.8,471424.3,30902,B
19530,4210445.5,471324.6,30902,B
19560,4210272.7,471224.9,30902,B
19590,4210098,471083.9,30902,B
19620,4209999.4,471084.4,30902,B
19650,4209937,471128.9,30902,B
19680,4209928.1,471131.5,30902,B
19800,4209867,471178.7,30902,B
19830,4209806.7,471241.5,30902,B
19860,4209645.3,471393.6,30902,B
19890,4209467.4,471565.9,30902,B
19920,4209274.6,471739.8,30902,B
19950,4209123,471881.4,30902,B
19980,4209000.7,472012.6,30902,B
20010,4208814.3,472059.3,30902,B
20040,4208672.1,472050.1,30902,B
20070,4208641.8,472121.2,30902,B
20100,4208625.9,472181.7,30902,B
20130,4208598.9,472296.6,30902,B
20160,4208596.5,472367.8,30902,B
20190,4208548.3,472487,30902,B
20220,4208529.1,472537.8,30902,B
20250,4208431.1,472592.7,30902,B
20280,4208323.5,472622.1,30902,B
20310,4208227,472628.8,30902,B
20340,4208179.1,472641.9,30902,B
20370,4208192.3,472633.3,30902,B
20580,4208163.5,472633.2,30902,B
20610,4208112.4,472601.3,30902,B
20640,4208077.1,472506.5,30902,B
20670,4207990.8,472512.4,30902,B
20700,4207951.9,472497.3,30902,B
20730,4207940.9,472494.6,30902,B
20760,4207923.1,472505.1,30902,B
20790,4207888.5,472579.7,30902,B
20820,4207875.2,472644.6,30902,B
20850,4207805.1,472719.9,30902,B
20880,4207732,472692.3,30902,B
0,4207972.5,483463.8,42002,B
30,4208076.3,483603.6,42002,B
60,4208262.3,483723.4,42002,B
90,4208333.3,483774.4,42002,B
120,4208460.5,483879.9,42002,B
150,4208508.2,483922.2,42002,B
180,4208620.2,484012.8,42002,B
210,4208878.5,484183.6,42002,B
240,4208789.3,484344.9,42002,B
270,4208734,484253.6,42002,B
300,4208841,484113.4,42002,B
330,4208984.4,483939.1,42002,B
360,4209190.5,484168.4,42002,B
390,4209317.6,484315.3,42002,B
420,4209411.8,484409.4,42002,B
450,4209509.4,484504.3,42002,B
480,4209572.3,484565.9,42002,B
510,4209602.3,484596.7,42002,B
540,4209688.5,484683.7,42002,B
570,4209751.4,484753.2,42002,B
600,4209807.9,484876.1,42002,B
630,4209947.4,484994,42002,B
660,4210084.8,485091.7,42002,B
690,4210195.5,485209.6,42002,B
720,4210380.5,485409.9,42002,B
750,4210460.3,485494.2,42002,B
780,4210611.1,485656.8,42002,B
810,4210944.9,485787.3,42002,B
840,4210975.8,485785.6,42002,B
870,4211084.6,485778.8,42002,B
900,4211172.2,485786,42002,B
930,4211109.8,485867.5,42002,B
960,4211109.8,485870.2,42002,B
1118,4211110.6,485874.7,42002,B
1478,4210966.5,485789.3,42002,B
1508,4210733.3,485746.7,42002,B
1538,4210447.7,485472.4,42002,B
1568,4210201.8,485205.2,42002,B
1598,4210077.6,485073.4,42002,B
1628,4209939.1,484925.7,42002,B
1658,4209830.5,484812.4,42002,B
1688,4209740.9,484722.7,42002,B
1718,4209618,484601.3,42002,B
1748,4209470.5,484452.7,42002,B
1778,4209337.5,484319,42002,B
1808,4209181.2,484131.8,42002,B
1838,4208992,483927.9,42002,B
1868,4208882.3,483754.7,42002,B
1898,4208799.2,483628.2,42002,B
1928,4208754.9,483556.9,42002,B
1958,4208621.8,483415.4,42002,B
1988,4208565.2,483364.4,42002,B
2018,4208531.8,483331,42002,B
2048,4208420,483183.3,42002,B
2078,4208328,483057.6,42002,B
2108,4208196.9,483175,42002,B
2138,4208005.9,483228.2,42002,B
2168,4207902.5,483317.5,42002,B
2198,4207898.1,483383.3,42002,B
2228,4207891.3,483382.5,42002,B
2438,4207928.2,483386.9,42002,B
2468,4207966.9,483512.5,42002,B
2498,4207922.4,483533.5,42002,B
2528,4207923.6,483533.5,42002,B
2828,4207877.3,483421.1,42002,B
2858,4207835.1,483375.3,42002,B
2888,4207861.7,483389.4,42002,B
2918,4207861.7,483387.7,42002,B
3218,4207861.7,483386.2,42002,B
7958,4207869.2,483448.5,42002,B
7988,4207811.6,483495.8,42002,B
8018,4207878.7,483777.7,42002,B
8048,4207970.2,484154.4,42002,B
8078,4208025.3,484352,42002,B
8108,4208079,484590,42002,B
8138,4208144.1,484874.6,42002,B
8168,4208210,485185.4,42002,B
8198,4208164.9,485537.2,42002,B
8228,4208103.3,485936.5,42002,B
8258,4208054.9,486297.2,42002,B
8288,4208020.3,486493.7,42002,B
8318,4207757.8,486758.3,42002,B
8348,4207289.4,486930.5,42002,B
8378,4206744.4,487156.2,42002,B
8408,4206520.9,487401.6,42002,B
8438,4206370.9,487525.1,42002,B
8468,4206308.3,487790.1,42002,B
8498,4206218.1,488127.1,42002,B
8528,4206200.2,488204.2,42002,B
8558,4206162.2,488402.6,42002,B
8588,4206076.3,488711.4,42002,B
8618,4206010.9,488880.6,42002,B
8648,4205978.6,488969.3,42002,B
8678,4205960.8,489030.8,42002,B
0,4214447.1,461965.7,42004,B
30,4214127.8,461906.4,42004,B
60,4214042.3,461906,42004,B
90,4214022.3,462106.8,42004,B
120,4214012.9,462225.2,42004,B
150,4213865.9,462615.7,42004,B
180,4213519.8,462864.9,42004,B
210,4213231.5,463061.8,42004,B
240,4212889.5,463347.1,42004,B
270,4212601.9,463385.3,42004,B
300,4212437.9,463338.8,42004,B
330,4212282.5,463352.2,42004,B
360,4212202.7,463592.3,42004,B
390,4212034,463650.3,42004,B
420,4211754.3,463638.5,42004,B
450,4211625.6,463645.8,42004,B
480,4211188.7,463560.5,42004,B
510,4210606.8,463439.4,42004,B
540,4210306.1,463494.3,42004,B
570,4209975.8,463893.9,42004,B
600,4209530.4,464214.8,42004,B
630,4209018.1,464449.6,42004,B
660,4208513.8,464591.4,42004,B
690,4207935.3,464660,42004,B
720,4207323,464623.2,42004,B
750,4207038.5,465034.6,42004,B
780,4206888.3,465620.3,42004,B
810,4206962.6,466180.7,42004,B
840,4207067.6,466791.3,42004,B
870,4207097.5,467374.2,42004,B
900,4207067.2,467959.6,42004,B
930,4206922.4,468403.3,42004,B
960,4206817.9,468729.4,42004,B
990,4206814.5,468735.5,42004,B
1050,4206951.8,468797.5,42004,B
1080,4207110.3,468859.6,42004,B
1110,4207301,468910.4,42004,B
1140,4207340.2,468851.7,42004,B
1170,4207295,468824.3,42004,B
1200,4207006.8,468704.6,42004,B
1230,4206938.8,468779.9,42004,B
1260,4206876.6,468758.6,42004,B
1290,4206798.8,468758.3,42004,B
1320,4206712.7,468916.8,42004,B
1350,4206699.6,468913.3,42004,B
1470,4206543.3,469157.6,42004,B
1500,4206365.5,469290.4,42004,B
1530,4206163,469431.8,42004,B
1560,4205960.6,469921.9,42004,B
1590,4205665.4,470218.4,42004,B
1620,4205622.9,470258.6,42004,B
1920,4204778.7,471514.7,42004,B
1980,4204760.8,471552.3,42004,B
2010,4204832,471517.4,42004,B
2070,4204824.8,471649,42004,B
2100,4204910.9,471709.1,42004,B
2130,4205059.2,471802.7,42004,B
2160,4205324.8,471970.4,42004,B
2190,4205533,472102.7,42004,B
2220,4205569.8,472128.3,42004,B
2250,4205651.7,472181.3,42004,B
2280,4205679.6,472203.4,42004,B
2310,4205762.7,472258.9,42004,B
2340,4205887.8,472320,42004,B
2370,4206076.4,472393.4,42004,B
2400,4206351.3,472458.5,42004,B
2433,4206609.8,472483.8,42004,B
2463,4206798.4,472523.1,42004,B
2493,4206783.2,472760.2,42004,B
2523,4206605.7,473071.2,42004,B
2553,4206748.5,473143.6,42004,B
2583,4206859.1,473230.1,42004,B
2613,4206859.1,473233.6,42004,B
2643,4206905.7,473226.7,42004,B
2673,4207204,473001.1,42004,B
2703,4207404.5,472795.5,42004,B
2733,4207702.5,472916.7,42004,B
2763,4207729.1,472925.5,42004,B
2793,4207883,472974.3,42004,B
2823,4207968.4,473001.8,42004,B
2853,4208246.6,473087.9,42004,B
2883,4208555.3,473306.6,42004,B
2913,4208659.2,473390.3,42004,B
2943,4208668,473397.3,42004,B
2973,4208801.9,473504.9,42004,B
3003,4208923.3,473650.9,42004,B
3033,4208995.5,473977.6,42004,B
3063,4209017.2,474073.6,42004,B
3093,4209054.3,474235.2,42004,B
3123,4209078.5,474362.5,42004,B
3153,4209078.2,474442.4,42004,B
3183,4208985.5,474576.3,42004,B
3213,4208902.9,474734.9,42004,B
3243,4208874.1,474769,42004,B
3273,4208847.3,474799.7,42004,B
3303,4208839.6,474813.7,42004,B
3333,4208826.5,474831.3,42004,B
3363,4208814.1,474845.3,42004,B
3393,4208780.6,474876.8,42004,B
3423,4208755.1,474901.4,42004,B
3453,4208714,474940.7,42004,B
3483,4208687.2,474966.1,42004,B
3513,4208660.5,474992.3,42004,B
3543,4208615.9,475031.7,42004,B
3573,4208613.8,475038.7,42004,B
3603,4208557,475057.8,42004,B
3633,4208555.7,475062.1,42004,B
3663,4208624.5,475132.5,42004,B
3693,4208628.6,475166.6,42004,B
3723,4208623.9,475334.2,42004,B
3753,4208622.3,475442.2,42004,B
3783,4208623.5,475460.6,42004,B
3813,4208623.3,475529.9,42004,B
3843,4208606.6,475611.5,42004,B
3873,4208596.3,475654.5,42004,B
3903,4208480,475906.9,42004,B
3933,4208459.9,475954.3,42004,B
3963,4208402.1,476041,42004,B
3993,4208422.9,476169.1,42004,B
4023,4208447.3,476234.1,42004,B
4053,4208445.1,476241.2,42004,B
4083,4208448.5,476257.9,42004,B
4113,4208477.2,476294,42004,B
4143,4208475.9,476296.7,42004,B
4173,4208525.7,476329.3,42004,B
4203,4208535.9,476332.8,42004,B
4233,4208561.2,476347.8,42004,B
4263,4208576.9,476358.4,42004,B
4293,4208579,476360.1,42004,B
4323,4208674,476424.4,42004,B
4353,4208822.2,476549.4,42004,B
4383,4208959.5,476657.8,42004,B
4413,4209010.6,476694.7,42004,B
4443,4209071.1,476832.7,42004,B
4473,4209267.1,476974.5,42004,B
4503,4209451,477071.6,42004,B
4533,4209493.2,477092.8,42004,B
4563,4209534.2,477115.7,42004,B
4653,4209688.9,477352.1,42004,B
4683,4209653.1,477460.8,42004,B
4713,4209726.1,477548.7,42004,B
4743,4209813.4,477646.4,42004,B
4773,4209875.4,477711.5,42004,B
4803,4209883,477718.5,42004,B
4833,4209907.5,477747.6,42004,B
4863,4209916.4,477760.8,42004,B
5013,4209912.8,477808.2,42004,B
5043,4209984.5,477914.5,42004,B
5073,4210063.2,477944.5,42004,B
5103,4210068.6,477952.4,42004,B
5133,4210067.3,477982.1,42004,B
5163,4210067.3,477986.5,42004,B
5193,4209907.2,478184.4,42004,B
5223,4209845.9,478621.3,42004,B
5253,4209837.9,478766,42004,B
5283,4209794.5,478884.4,42004,B
5313,4209668.8,479050,42004,B
5343,4209482.7,479330.3,42004,B
5373,4209479.2,479367.2,42004,B
5403,4209464.7,479408.3,42004,B
5433,4209450.2,479435.5,42004,B
5553,4209434.4,479485.6,42004,B
5583,4209434.4,479517.2,42004,B
5703,4209443.1,479561.9,42004,B
5733,4209443.1,479590,42004,B
5763,4209445.1,479614.6,42004,B
5793,4209445,479670.9,42004,B
5823,4209442.8,479679.6,42004,B
5853,4209347.3,479811.9,42004,B
5883,4209335,479835.6,42004,B
5913,4209308.2,479882.9,42004,B
5943,4209290.3,479910.2,42004,B
5973,4209272.5,479931.2,42004,B
6003,4209227.1,479974.1,42004,B
6033,4209207.2,479996,42004,B
6063,4209153.6,480090.6,42004,B
6093,4209146.8,480104.7,42004,B
6123,4209095.4,480180.9,42004,B
6153,4209082.2,480198.4,42004,B
6183,4208939.6,480389.4,42004,B
6213,4208777,480604.1,42004,B
6243,4208576.6,480865.1,42004,B
6273,4208478.5,481001,42004,B
6303,4208320.5,481217.4,42004,B
6333,4208209.3,481351.4,42004,B
6363,4208059,481560,42004,B
6393,4207869.9,481718.5,42004,B
6423,4207728.8,481798,42004,B
6453,4207703.4,481812,42004,B
6483,4207697.9,481813.7,42004,B
6513,4207628.8,481853.9,42004,B
6543,4207627.5,481855.6,42004,B
6573,4207568.6,481903.6,42004,B
6603,4207560.9,481908,42004,B
6663,4207465.3,482095.6,42004,B
6693,4207503.5,482423.2,42004,B
6723,4207588.3,482750.8,42004,B
6753,4207616.1,482849.2,42004,B
6783,4207537.6,483112.4,42004,B
6813,4207392.7,483408.7,42004,B
6843,4207242.3,483679.7,42004,B
6873,4207184.6,483777.8,42004,B
6903,4207130.1,483913.8,42004,B
6933,4207049.8,484094.5,42004,B
6963,4207058.3,484303.5,42004,B
6993,4207068.9,484506.3,42004,B
7023,4207077,484907.4,42004,B
7053,4207044.6,485077.7,42004,B
7083,4206958.5,485402.3,42004,B
7113,4206781.4,485734.7,42004,B
7143,4206725.5,485995.3,42004,B
7173,4206680.6,486296.3,42004,B
7203,4206590.2,486706,42004,B
7233,4206555.6,486878.1,42004,B
7263,4206528.7,487008,42004,B
7293,4206513,487055.4,42004,B
7323,4206490.9,487121.1,42004,B
7353,4206480.7,487142.2,42004,B
7383,4206460.7,487193.9,42004,B
7413,4206457.3,487202.6,42004,B
7443,4206437.4,487254.3,42004,B
7473,4206419.5,487290.3,42004,B
7503,4206405.1,487322.8,42004,B
7533,4206389.3,487376.3,42004,B
7563,4206377,487410.5,42004,B
7593,4206363.8,487489.5,42004,B
7623,4206359.5,487507,42004,B
7653,4206334.8,487629.1,42004,B
7683,4206316.9,487704.6,42004,B
7713,4206296.9,487784.4,42004,B
7743,4206275.6,487865.1,42004,B
7773,4206263.3,487911.6,42004,B
7803,4206250.1,487965.2,42004,B
7833,4206233.4,488041.5,42004,B
7863,4206225.8,488068.8,42004,B
7893,4206205.8,488162.7,42004,B
7923,4206168.7,488350.5,42004,B
7953,4206084,488669.9,42004,B
7983,4206025,488825.2,42004,B
8013,4205958.2,489070.1,42004,B
8043,4205958.1,489121,42004,B
8073,4205958.1,489164.9,42004,B
8103,4205956.6,489289.5,42004,B
8133,4205955.3,489307.9,42004,B
8163,4205955.3,489365,42004,B
8193,4205916,489623,42004,B
8223,4205741.5,489722.9,42004,B
8253,4205709.1,489908.9,42004,B
8283,4205667.8,490112.5,42004,B
8313,4205589.8,490202.8,42004,B
8343,4205408.8,490401.9,42004,B
8373,4205378.7,490473,42004,B
8403,4205368.5,490484.4,42004,B
9545,4205363.5,490488.3,42004,B
12305,4205369.8,490487.9,42004,B
18875,4205480,490330,42004,B
18905,4205600,490202,42004,B
18935,4205711,490049.4,42004,B
18965,4205705.6,489953.8,42004,B
18995,4205688,489816.8,42004,B
19025,4205712.7,489761.6,42004,B
19055,4205798.4,489564.1,42004,B
19085,4205810.9,489394.6,42004,B
19115,4205905.3,489394.7,42004,B
19145,4205914.2,489393.9,42004,B
19175,4205942.2,489332.5,42004,B
19205,4205946.7,489121.8,42004,B
19235,4206029.2,488814.7,42004,B
19265,4206100.6,488593.6,42004,B
19295,4206141.9,488458.5,42004,B
19325,4206211.3,488121.5,42004,B
19355,4206300.7,487788.9,42004,B
19385,4206345.4,487591.4,42004,B
19415,4206497.5,487476.6,42004,B
19445,4206579.8,487374.9,42004,B
19475,4206678.6,487229.4,42004,B
19505,4206844.5,486994.4,42004,B
19535,4206879.4,486633.7,42004,B
19565,4206910.8,486304.5,42004,B
19595,4207001.8,486282.8,42004,B
19625,4207069.8,486134.5,42004,B
19655,4207211,486013.5,42004,B
19685,4207457.7,485788.4,42004,B
19715,4207692,485642.2,42004,B
19745,4207825.5,485559,42004,B
19775,4207833,485573.1,42004,B
20255,4207886.5,485511.8,42004,B
20285,4208107.8,485284,42004,B
20315,4208194.3,485203.4,42004,B
20345,4208194.5,485119.2,42004,B
20375,4208157.9,484956.8,42004,B
